0,Content ID,Type_x,Datetime,Sentiment,Score,Unnamed: 0,User ID,Type_y,Category,URL
21184,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,02-01-2021,positive,75,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21156,6cbac852-fec6-49e2-95db-d62edeb477d0,intrigued,30-01-2021,positive,45,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21183,6cbac852-fec6-49e2-95db-d62edeb477d0,intrigued,07-05-2021,positive,45,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21174,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,26-05-2021,negative,12,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21186,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,26-02-2021,negative,12,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21154,6cbac852-fec6-49e2-95db-d62edeb477d0,like,01-05-2021,positive,50,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21166,6cbac852-fec6-49e2-95db-d62edeb477d0,like,04-11-2020,positive,50,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21172,6cbac852-fec6-49e2-95db-d62edeb477d0,like,01-08-2020,positive,50,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21176,6cbac852-fec6-49e2-95db-d62edeb477d0,like,03-04-2021,positive,50,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21177,6cbac852-fec6-49e2-95db-d62edeb477d0,like,29-12-2020,positive,50,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21148,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,21-01-2021,positive,60,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21150,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,16-10-2020,positive,60,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21169,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,18-07-2020,positive,60,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21185,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,08-10-2020,positive,60,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21151,6cbac852-fec6-49e2-95db-d62edeb477d0,want,10-05-2021,positive,70,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21152,6cbac852-fec6-49e2-95db-d62edeb477d0,want,30-08-2020,positive,70,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21168,6cbac852-fec6-49e2-95db-d62edeb477d0,want,24-04-2021,positive,70,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21178,6cbac852-fec6-49e2-95db-d62edeb477d0,want,31-07-2020,positive,70,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21171,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,14-01-2021,positive,72,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21182,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,02-07-2020,positive,72,833,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,healthy eating,https://socialbuzz.cdn.com/content/storage/6cbac852-fec6-49e2-95db-d62edeb477d0
21214,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,26-12-2020,negative,0,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21228,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,31-10-2020,negative,0,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21193,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,22-05-2021,negative,10,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21195,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,31-08-2020,negative,10,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21216,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,05-06-2021,negative,10,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21219,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,15-09-2020,negative,10,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21227,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,17-01-2021,negative,10,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21224,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,06-04-2021,negative,15,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21225,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,04-12-2020,negative,15,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21213,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,02-01-2021,positive,30,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21218,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,25-10-2020,neutral,35,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21220,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,27-06-2020,positive,70,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21200,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,18-12-2020,negative,5,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21206,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,11-08-2020,negative,5,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21215,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,19-01-2021,negative,5,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21217,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,25-11-2020,negative,5,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21221,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,23-12-2020,negative,5,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21190,445a06c1-3dea-4129-90eb-2384c0534eb6,love,02-07-2020,positive,65,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21209,445a06c1-3dea-4129-90eb-2384c0534eb6,love,07-04-2021,positive,65,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21211,445a06c1-3dea-4129-90eb-2384c0534eb6,love,06-05-2021,positive,65,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21222,445a06c1-3dea-4129-90eb-2384c0534eb6,love,03-08-2020,positive,65,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21230,445a06c1-3dea-4129-90eb-2384c0534eb6,love,22-02-2021,positive,65,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21232,445a06c1-3dea-4129-90eb-2384c0534eb6,love,26-09-2020,positive,65,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21203,445a06c1-3dea-4129-90eb-2384c0534eb6,indifferent,08-03-2021,neutral,20,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21212,445a06c1-3dea-4129-90eb-2384c0534eb6,indifferent,23-03-2021,neutral,20,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21188,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,30-11-2020,positive,75,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21191,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,17-01-2021,positive,45,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21192,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,16-01-2021,positive,45,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21198,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,06-09-2020,positive,45,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21204,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,09-12-2020,positive,45,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21208,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,03-04-2021,negative,12,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21223,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,17-05-2021,negative,12,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21196,445a06c1-3dea-4129-90eb-2384c0534eb6,like,07-02-2021,positive,50,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21197,445a06c1-3dea-4129-90eb-2384c0534eb6,like,27-01-2021,positive,50,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21205,445a06c1-3dea-4129-90eb-2384c0534eb6,like,04-08-2020,positive,50,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21189,445a06c1-3dea-4129-90eb-2384c0534eb6,heart,21-03-2021,positive,60,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21229,445a06c1-3dea-4129-90eb-2384c0534eb6,heart,08-04-2021,positive,60,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21199,445a06c1-3dea-4129-90eb-2384c0534eb6,want,06-05-2021,positive,70,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21201,445a06c1-3dea-4129-90eb-2384c0534eb6,want,12-03-2021,positive,70,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21202,445a06c1-3dea-4129-90eb-2384c0534eb6,want,15-01-2021,positive,70,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21207,445a06c1-3dea-4129-90eb-2384c0534eb6,want,25-11-2020,positive,70,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21226,445a06c1-3dea-4129-90eb-2384c0534eb6,want,21-01-2021,positive,70,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21194,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,25-05-2021,positive,72,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21210,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,17-04-2021,positive,72,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21231,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,12-10-2020,positive,72,834,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,GIF,technology,https://socialbuzz.cdn.com/content/storage/445a06c1-3dea-4129-90eb-2384c0534eb6
21307,1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,13-08-2020,negative,0,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21321,1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,21-06-2020,negative,0,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21323,1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,29-03-2021,negative,0,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21337,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,07-10-2020,negative,10,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21338,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,09-01-2021,negative,10,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21342,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,23-05-2021,negative,10,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21305,1b6f05f1-df9e-4ad4-989e-029baf20478f,scared,27-08-2020,negative,15,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21312,1b6f05f1-df9e-4ad4-989e-029baf20478f,scared,28-04-2021,negative,15,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21314,1b6f05f1-df9e-4ad4-989e-029baf20478f,scared,19-12-2020,negative,15,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21319,1b6f05f1-df9e-4ad4-989e-029baf20478f,scared,01-04-2021,negative,15,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21303,1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,07-02-2021,positive,30,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21304,1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,12-07-2020,positive,30,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21318,1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,23-02-2021,positive,30,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21340,1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,01-12-2020,positive,30,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21300,1b6f05f1-df9e-4ad4-989e-029baf20478f,peeking,13-07-2020,neutral,35,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21324,1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,29-01-2021,positive,70,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21339,1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,02-02-2021,positive,70,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21308,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,23-12-2020,negative,5,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21315,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,06-04-2021,negative,5,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21325,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,12-02-2021,negative,5,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21336,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,19-10-2020,negative,5,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21310,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,23-07-2020,positive,65,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21327,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,22-01-2021,positive,65,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21309,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,28-09-2020,neutral,20,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21301,1b6f05f1-df9e-4ad4-989e-029baf20478f,super love,16-01-2021,positive,75,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21302,1b6f05f1-df9e-4ad4-989e-029baf20478f,intrigued,30-04-2021,positive,45,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21335,1b6f05f1-df9e-4ad4-989e-029baf20478f,intrigued,05-11-2020,positive,45,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21331,1b6f05f1-df9e-4ad4-989e-029baf20478f,like,02-03-2021,positive,50,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21334,1b6f05f1-df9e-4ad4-989e-029baf20478f,like,06-05-2021,positive,50,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21306,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,12-11-2020,positive,60,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21311,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,03-03-2021,positive,60,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21313,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,29-09-2020,positive,60,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21322,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,10-01-2021,positive,60,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21328,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,01-04-2021,positive,60,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21332,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,20-11-2020,positive,60,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21316,1b6f05f1-df9e-4ad4-989e-029baf20478f,want,28-09-2020,positive,70,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21326,1b6f05f1-df9e-4ad4-989e-029baf20478f,want,03-01-2021,positive,70,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21333,1b6f05f1-df9e-4ad4-989e-029baf20478f,want,25-10-2020,positive,70,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21341,1b6f05f1-df9e-4ad4-989e-029baf20478f,want,12-11-2020,positive,70,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21317,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,29-04-2021,positive,72,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21320,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,03-05-2021,positive,72,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21329,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,01-08-2020,positive,72,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21330,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,16-11-2020,positive,72,837,30be2156-59d1-451e-beea-1a3690200a2b,audio,fitness,https://socialbuzz.cdn.com/content/storage/1b6f05f1-df9e-4ad4-989e-029baf20478f
21357,1a5b511a-7199-4f05-988a-1f1d0380ca11,disgust,08-02-2021,negative,0,838,c1c53b8c-b6a8-4343-a369-4a0595a97807,GIF,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11
21362,1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,02-02-2021,negative,10,838,c1c53b8c-b6a8-4343-a369-4a0595a97807,GIF,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11
