0,Content ID,Type,Datetime,Sentiment,Score
22891,d61c4f76-99c6-4cd7-aaad-b3561880aa26,intrigued,13-06-2021,positive,45
22894,d61c4f76-99c6-4cd7-aaad-b3561880aa26,intrigued,11-09-2020,positive,45
22899,d61c4f76-99c6-4cd7-aaad-b3561880aa26,intrigued,13-07-2020,positive,45
22933,abae4f43-2356-4c6b-b51d-d2acf4644956,intrigued,26-08-2020,positive,45
22953,d4012724-c8bf-4db3-8670-dfa1f630a72a,intrigued,22-08-2020,positive,45
22970,d4012724-c8bf-4db3-8670-dfa1f630a72a,intrigued,29-10-2020,positive,45
22978,d4012724-c8bf-4db3-8670-dfa1f630a72a,intrigued,13-12-2020,positive,45
23011,21bc3be6-6bd1-4926-8bee-c4585873851b,intrigued,10-07-2020,positive,45
23013,21bc3be6-6bd1-4926-8bee-c4585873851b,intrigued,01-12-2020,positive,45
23036,bc8024c3-c51e-4875-b8df-419e9848f492,intrigued,10-12-2020,positive,45
23057,bc8024c3-c51e-4875-b8df-419e9848f492,intrigued,21-09-2020,positive,45
23102,8d7a1aff-abed-432f-a458-a4ab40324e72,intrigued,24-10-2020,positive,45
23156,8891433d-d874-4bd5-a8ca-4114a4131b20,intrigued,23-07-2020,positive,45
23164,8891433d-d874-4bd5-a8ca-4114a4131b20,intrigued,03-10-2020,positive,45
23173,8891433d-d874-4bd5-a8ca-4114a4131b20,intrigued,06-09-2020,positive,45
23181,8891433d-d874-4bd5-a8ca-4114a4131b20,intrigued,10-09-2020,positive,45
23227,c4cc899d-4c35-47fd-9710-8e2dea9782c9,intrigued,16-08-2020,positive,45
23233,c4cc899d-4c35-47fd-9710-8e2dea9782c9,intrigued,20-06-2020,positive,45
23278,42a0f482-d3a8-4216-ba0b-1459abf854a6,intrigued,29-12-2020,positive,45
23279,42a0f482-d3a8-4216-ba0b-1459abf854a6,intrigued,15-11-2020,positive,45
23293,041bf6c9-8b33-4ca0-a787-762eb8837d0c,intrigued,30-12-2020,positive,45
23297,041bf6c9-8b33-4ca0-a787-762eb8837d0c,intrigued,26-05-2021,positive,45
23315,041bf6c9-8b33-4ca0-a787-762eb8837d0c,intrigued,20-03-2021,positive,45
23330,041bf6c9-8b33-4ca0-a787-762eb8837d0c,intrigued,20-02-2021,positive,45
23337,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,16-07-2020,positive,45
23342,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,11-11-2020,positive,45
23346,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,27-03-2021,positive,45
23348,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,02-12-2020,positive,45
23353,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,06-08-2020,positive,45
23358,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,intrigued,26-05-2021,positive,45
23364,5fefd228-c550-4023-b767-ec8aa62de850,intrigued,22-10-2020,positive,45
23376,5fefd228-c550-4023-b767-ec8aa62de850,intrigued,05-07-2020,positive,45
23381,5fefd228-c550-4023-b767-ec8aa62de850,intrigued,26-02-2021,positive,45
23418,66af1757-534a-4ef9-a5a5-9d721e7c6c00,intrigued,27-10-2020,positive,45
23442,2771fa81-b26c-4e11-86ac-90e85faf4981,intrigued,04-06-2021,positive,45
23463,a03b3048-776e-4925-a52e-f6b1760a1be4,intrigued,21-03-2021,positive,45
23465,a03b3048-776e-4925-a52e-f6b1760a1be4,intrigued,04-12-2020,positive,45
23466,a03b3048-776e-4925-a52e-f6b1760a1be4,intrigued,31-03-2021,positive,45
23483,56d13215-1444-49b0-8e17-3a888bcd4e1e,intrigued,24-04-2021,positive,45
23498,56d13215-1444-49b0-8e17-3a888bcd4e1e,intrigued,11-02-2021,positive,45
23506,cda6a453-27bf-4237-b848-b27706732716,intrigued,18-06-2021,positive,45
23508,cda6a453-27bf-4237-b848-b27706732716,intrigued,25-04-2021,positive,45
23531,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,18-06-2020,positive,45
23543,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,27-03-2021,positive,45
23549,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,17-08-2020,positive,45
23553,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,24-02-2021,positive,45
23558,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,15-10-2020,positive,45
23565,a8160135-2d55-4240-8f28-fbee5ec84801,intrigued,19-05-2021,positive,45
23584,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,31-01-2021,positive,45
23592,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,23-10-2020,positive,45
23594,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,13-02-2021,positive,45
23595,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,29-06-2020,positive,45
23643,2669dbfc-65d4-4770-a916-e6507f881131,intrigued,24-04-2021,positive,45
23673,2669dbfc-65d4-4770-a916-e6507f881131,intrigued,23-12-2020,positive,45
23682,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,02-02-2021,positive,45
23688,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,12-03-2021,positive,45
23723,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,intrigued,26-10-2020,positive,45
23773,25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,08-09-2020,positive,45
23803,df6e9952-4e2a-488a-bb83-3a7241f30e6f,intrigued,29-01-2021,positive,45
23808,df6e9952-4e2a-488a-bb83-3a7241f30e6f,intrigued,05-05-2021,positive,45
23823,4789b064-7b3c-4339-bf15-b9e38222930c,intrigued,13-07-2020,positive,45
23831,4789b064-7b3c-4339-bf15-b9e38222930c,intrigued,14-10-2020,positive,45
23835,77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,13-04-2021,positive,45
23862,77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,02-05-2021,positive,45
23878,edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,22-07-2020,positive,45
23882,edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,30-11-2020,positive,45
23907,217f4060-b378-4d79-992f-20502d407f7c,intrigued,13-01-2021,positive,45
23935,4426d1ae-cb98-45cf-8d1d-c176ef755293,intrigued,03-05-2021,positive,45
23941,4426d1ae-cb98-45cf-8d1d-c176ef755293,intrigued,03-05-2021,positive,45
23954,4426d1ae-cb98-45cf-8d1d-c176ef755293,intrigued,27-03-2021,positive,45
23960,4426d1ae-cb98-45cf-8d1d-c176ef755293,intrigued,05-09-2020,positive,45
23989,74989207-b147-4a13-89b8-f0d868dfdf4a,intrigued,18-04-2021,positive,45
23990,74989207-b147-4a13-89b8-f0d868dfdf4a,intrigued,31-01-2021,positive,45
24046,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,intrigued,13-04-2021,positive,45
24085,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,intrigued,14-12-2020,positive,45
24098,d347afb6-c092-4301-ba7d-4c59d10142cb,intrigued,14-09-2020,positive,45
24127,d347afb6-c092-4301-ba7d-4c59d10142cb,intrigued,04-01-2021,positive,45
24150,62e3c102-b551-4625-b949-d589babb16d8,intrigued,07-07-2020,positive,45
24158,62e3c102-b551-4625-b949-d589babb16d8,intrigued,11-07-2020,positive,45
24168,fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,intrigued,04-11-2020,positive,45
24172,fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,intrigued,29-05-2021,positive,45
24212,37c5a8aa-d239-4b94-ae68-2754825d36ff,intrigued,09-10-2020,positive,45
24214,37c5a8aa-d239-4b94-ae68-2754825d36ff,intrigued,19-03-2021,positive,45
24222,8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,24-08-2020,positive,45
24246,8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,12-10-2020,positive,45
24256,6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,08-12-2020,positive,45
24263,6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,25-06-2020,positive,45
24280,6547f69d-891d-4e1c-bd69-fc8735b8fca8,intrigued,25-08-2020,positive,45
24335,21dfb75d-9d98-4627-b074-f4372025d23f,intrigued,15-04-2021,positive,45
24352,21dfb75d-9d98-4627-b074-f4372025d23f,intrigued,24-08-2020,positive,45
24401,46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,intrigued,17-05-2021,positive,45
24404,b70813e7-8acd-462a-9b13-6d1258030fed,intrigued,07-11-2020,positive,45
24408,b70813e7-8acd-462a-9b13-6d1258030fed,intrigued,27-08-2020,positive,45
24411,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,26-08-2020,positive,45
24420,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,12-09-2020,positive,45
24428,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,16-05-2021,positive,45
24443,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,26-12-2020,positive,45
24456,03ed0e2b-bd63-4079-8910-62c187526ca0,intrigued,08-05-2021,positive,45
24459,5dc325aa-d5d1-4552-9997-cd25b7608be9,intrigued,29-12-2020,positive,45
24474,5dc325aa-d5d1-4552-9997-cd25b7608be9,intrigued,28-12-2020,positive,45
24509,503bd384-9733-4739-81f5-561b2328f6d8,intrigued,20-02-2021,positive,45
24564,03344240-df23-421d-b0e3-4fac72fe6cd8,intrigued,28-01-2021,positive,45
24567,03344240-df23-421d-b0e3-4fac72fe6cd8,intrigued,17-05-2021,positive,45
24570,16f8b629-5173-420f-9c8b-577313e9e128,intrigued,12-12-2020,positive,45
22,97522e57-d9ab-4bd6-97bf-c24d952602d2,worried,20-11-2020,negative,12
25,97522e57-d9ab-4bd6-97bf-c24d952602d2,worried,11-04-2021,negative,12
44,97522e57-d9ab-4bd6-97bf-c24d952602d2,worried,23-08-2020,negative,12
90,230c4e4d-70c3-461d-b42c-ec09396efb3f,worried,07-08-2020,negative,12
92,230c4e4d-70c3-461d-b42c-ec09396efb3f,worried,14-11-2020,negative,12
114,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,worried,25-11-2020,negative,12
125,cf1e8c1a-23eb-4426-9f58-002fb1b53e91,worried,24-10-2020,negative,12
139,3f8590c7-6ab2-4973-805a-90cdec355f05,worried,06-03-2021,negative,12
153,3f8590c7-6ab2-4973-805a-90cdec355f05,worried,31-03-2021,negative,12
169,3f8590c7-6ab2-4973-805a-90cdec355f05,worried,17-10-2020,negative,12
172,3f8590c7-6ab2-4973-805a-90cdec355f05,worried,30-01-2021,negative,12
196,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,02-11-2020,negative,12
214,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,24-12-2020,negative,12
228,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,01-10-2020,negative,12
247,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,12-12-2020,negative,12
250,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,22-12-2020,negative,12
253,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,21-04-2021,negative,12
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,03-09-2020,negative,12
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12-05-2021,negative,12
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15-04-2021,negative,12
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,13-12-2020,negative,12
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,27-10-2020,negative,12
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,19-02-2021,negative,12
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,11-02-2021,negative,12
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,22-10-2020,negative,12
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,20-05-2021,negative,12
417,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,20-02-2021,negative,12
423,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,04-06-2021,negative,12
424,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,01-01-2021,negative,12
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,27-03-2021,negative,12
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,27-11-2020,negative,12
569,388bd9db-9d10-4f47-87c4-6db46e83bc95,worried,19-04-2021,negative,12
573,388bd9db-9d10-4f47-87c4-6db46e83bc95,worried,22-07-2020,negative,12
586,78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,22-01-2021,negative,12
599,78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,14-06-2021,negative,12
620,78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,25-11-2020,negative,12
627,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,20-10-2020,negative,12
635,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,11-09-2020,negative,12
637,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,27-09-2020,negative,12
651,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,22-11-2020,negative,12
666,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,18-01-2021,negative,12
668,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,25-01-2021,negative,12
707,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,13-05-2021,negative,12
708,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,01-03-2021,negative,12
717,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,18-06-2021,negative,12
721,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,18-03-2021,negative,12
727,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,07-05-2021,negative,12
743,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,21-07-2020,negative,12
765,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,09-02-2021,negative,12
777,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,18-04-2021,negative,12
780,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,14-03-2021,negative,12
797,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,13-12-2020,negative,12
805,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,25-03-2021,negative,12
822,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,01-09-2020,negative,12
847,74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,03-08-2020,negative,12
851,74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,17-09-2020,negative,12
859,74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,08-07-2020,negative,12
876,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,27-01-2021,negative,12
894,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,10-10-2020,negative,12
900,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,04-10-2020,negative,12
904,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,16-02-2021,negative,12
946,07f88a73-aef2-45fd-8b5d-418e448b853d,worried,12-09-2020,negative,12
953,07f88a73-aef2-45fd-8b5d-418e448b853d,worried,19-01-2021,negative,12
968,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,worried,22-11-2020,negative,12
982,457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,12-03-2021,negative,12
1003,457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,11-07-2020,negative,12
1023,457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,28-04-2021,negative,12
1026,4fa14453-7b29-4302-b51f-9aa23b472c1b,worried,18-04-2021,negative,12
1039,4fa14453-7b29-4302-b51f-9aa23b472c1b,worried,19-02-2021,negative,12
1082,4478d98e-43e8-4dc0-884d-c1115aa8b970,worried,15-07-2020,negative,12
1086,4478d98e-43e8-4dc0-884d-c1115aa8b970,worried,31-10-2020,negative,12
1094,34f73132-fff6-4f01-a5ec-4b4b66461fc7,worried,14-01-2021,negative,12
1144,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,worried,29-05-2021,negative,12
1164,220d9dc1-f8a5-422d-b200-3819f3b89b2b,worried,06-02-2021,negative,12
1203,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,worried,16-01-2021,negative,12
1211,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,worried,09-10-2020,negative,12
1223,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,worried,10-03-2021,negative,12
1227,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,worried,05-07-2020,negative,12
1272,259cd56f-b017-4a41-81a7-f26ce9b35092,worried,03-01-2021,negative,12
1286,14ed7f7b-2c96-4458-8a39-606c25c14180,worried,20-09-2020,negative,12
1327,c01fa154-5348-4040-9d20-0bbf01f6349b,worried,16-05-2021,negative,12
1340,50c9237a-541c-4f10-a2be-7cbe076b2012,worried,11-12-2020,negative,12
1354,50c9237a-541c-4f10-a2be-7cbe076b2012,worried,12-07-2020,negative,12
1362,50c9237a-541c-4f10-a2be-7cbe076b2012,worried,10-07-2020,negative,12
1373,50c9237a-541c-4f10-a2be-7cbe076b2012,worried,02-04-2021,negative,12
1383,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,worried,28-05-2021,negative,12
1403,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,worried,11-03-2021,negative,12
1415,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,worried,11-10-2020,negative,12
1466,82145a60-013e-4d96-81a5-399af8618158,worried,05-02-2021,negative,12
1480,82145a60-013e-4d96-81a5-399af8618158,worried,09-12-2020,negative,12
1492,d852b946-01e1-44fe-abd7-26198660cbdb,worried,11-06-2021,negative,12
1497,d852b946-01e1-44fe-abd7-26198660cbdb,worried,09-07-2020,negative,12
1514,78713905-362f-4a87-9671-adab5f1e0e67,worried,05-09-2020,negative,12
1538,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,worried,23-04-2021,negative,12
1539,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,worried,11-03-2021,negative,12
1623,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,worried,19-10-2020,negative,12
1638,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,worried,25-03-2021,negative,12
1647,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,worried,02-07-2020,negative,12
1701,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,14-08-2020,negative,12
1735,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,worried,25-07-2020,negative,12
1743,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,09-10-2020,negative,12
1745,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,27-07-2020,negative,12
1763,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,26-03-2021,negative,12
1770,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,12-06-2021,negative,12
1808,8d32243c-2dd1-4128-bde1-d643207e582c,worried,28-09-2020,negative,12
1810,8d32243c-2dd1-4128-bde1-d643207e582c,worried,06-11-2020,negative,12
1818,8d32243c-2dd1-4128-bde1-d643207e582c,worried,11-04-2021,negative,12
1842,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,18-11-2020,negative,12
1855,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,26-01-2021,negative,12
1861,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,28-09-2020,negative,12
1868,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,21-02-2021,negative,12
1874,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,21-10-2020,negative,12
1884,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,19-04-2021,negative,12
1899,3d8fffab-6107-4d7b-9485-c610e233c91c,worried,28-08-2020,negative,12
1903,409aa11d-5af3-4a70-9da1-482857f5835e,worried,15-12-2020,negative,12
1944,eaddee3e-3a23-47cd-9785-ab7f2120a293,worried,30-10-2020,negative,12
1995,9ef39aa2-60f9-4e4b-b666-c6cb97015503,worried,09-07-2020,negative,12
2017,9ef39aa2-60f9-4e4b-b666-c6cb97015503,worried,02-03-2021,negative,12
2021,841403fd-321b-4118-90b3-cc0075d64047,worried,19-10-2020,negative,12
2036,841403fd-321b-4118-90b3-cc0075d64047,worried,22-09-2020,negative,12
2043,841403fd-321b-4118-90b3-cc0075d64047,worried,13-03-2021,negative,12
2049,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,24-04-2021,negative,12
2050,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,04-02-2021,negative,12
2052,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,28-11-2020,negative,12
2057,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,07-11-2020,negative,12
2061,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,09-04-2021,negative,12
2066,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,28-09-2020,negative,12
2082,3724de8a-ec2f-4021-a3f1-605d551da9d0,worried,20-12-2020,negative,12
2090,2d0926be-9a29-4e6c-b342-815c70172214,worried,27-06-2020,negative,12
2097,2d0926be-9a29-4e6c-b342-815c70172214,worried,18-12-2020,negative,12
2108,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,26-07-2020,negative,12
2111,dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,13-05-2021,negative,12
2154,0491183b-be25-4108-b667-8c30d3cdbf50,worried,23-07-2020,negative,12
2157,0491183b-be25-4108-b667-8c30d3cdbf50,worried,01-05-2021,negative,12
2164,359b93ea-446f-4202-8801-db238de5de4d,worried,31-08-2020,negative,12
2171,359b93ea-446f-4202-8801-db238de5de4d,worried,07-03-2021,negative,12
2209,0adb9a94-210a-4e84-bca1-13db9452ff0e,worried,09-06-2021,negative,12
2210,0adb9a94-210a-4e84-bca1-13db9452ff0e,worried,21-01-2021,negative,12
2214,0adb9a94-210a-4e84-bca1-13db9452ff0e,worried,08-04-2021,negative,12
2230,0adb9a94-210a-4e84-bca1-13db9452ff0e,worried,22-07-2020,negative,12
2242,3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,15-05-2021,negative,12
2244,3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,24-09-2020,negative,12
2258,86346263-02db-4020-a216-9e54f502f643,worried,23-07-2020,negative,12
2276,86346263-02db-4020-a216-9e54f502f643,worried,10-04-2021,negative,12
2300,3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,worried,02-03-2021,negative,12
2315,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,worried,07-08-2020,negative,12
2331,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,worried,30-06-2020,negative,12
2340,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,worried,09-08-2020,negative,12
2344,45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,worried,18-02-2021,negative,12
2347,45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,worried,13-09-2020,negative,12
2365,45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,worried,02-06-2021,negative,12
2385,9d94f180-947c-40f5-aa05-f1958759b7fc,worried,03-09-2020,negative,12
2387,9d94f180-947c-40f5-aa05-f1958759b7fc,worried,05-06-2021,negative,12
2395,9d94f180-947c-40f5-aa05-f1958759b7fc,worried,11-12-2020,negative,12
2414,497da46d-d5d5-45b0-827a-f2b75d7bf4c2,worried,27-04-2021,negative,12
2426,497da46d-d5d5-45b0-827a-f2b75d7bf4c2,worried,13-12-2020,negative,12
2451,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,worried,27-04-2021,negative,12
2472,fada6910-2cc5-4600-808c-1e6066f795a6,worried,11-07-2020,negative,12
2474,fada6910-2cc5-4600-808c-1e6066f795a6,worried,02-05-2021,negative,12
2541,e18e10e9-ed2a-494b-b215-edce890b1df4,worried,31-12-2020,negative,12
2549,c2d6e707-f00e-4fa4-a193-eb36272f58df,worried,29-01-2021,negative,12
2565,af7971aa-5fd5-41d3-b6c3-583704a705a2,worried,23-01-2021,negative,12
2569,af7971aa-5fd5-41d3-b6c3-583704a705a2,worried,01-12-2020,negative,12
2607,af7971aa-5fd5-41d3-b6c3-583704a705a2,worried,07-08-2020,negative,12
2653,5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,worried,19-03-2021,negative,12
2709,cd568dd1-70cf-45d6-b495-10eebff8c920,worried,10-11-2020,negative,12
2710,cd568dd1-70cf-45d6-b495-10eebff8c920,worried,27-08-2020,negative,12
2715,cd568dd1-70cf-45d6-b495-10eebff8c920,worried,05-05-2021,negative,12
2738,72822fb8-8a40-4cf1-a86a-42140b3bf9f3,worried,13-12-2020,negative,12
2765,ef99fd68-74fb-4c72-bc70-742ebca14499,worried,04-02-2021,negative,12
2792,ef99fd68-74fb-4c72-bc70-742ebca14499,worried,23-08-2020,negative,12
2795,ef99fd68-74fb-4c72-bc70-742ebca14499,worried,04-11-2020,negative,12
2799,d147ab3c-4097-4eec-b4dc-480e4ece801b,worried,07-10-2020,negative,12
2819,ec8e2d25-5730-4753-a0a2-d1ed41e23623,worried,24-05-2021,negative,12
2842,ec8e2d25-5730-4753-a0a2-d1ed41e23623,worried,24-05-2021,negative,12
2849,67f2a150-6086-4cbd-8d21-46250ccef5a2,worried,23-10-2020,negative,12
2888,67f2a150-6086-4cbd-8d21-46250ccef5a2,worried,20-05-2021,negative,12
2900,65545cfb-59bb-4dc1-a38b-82f268210da2,worried,13-08-2020,negative,12
2911,65545cfb-59bb-4dc1-a38b-82f268210da2,worried,28-02-2021,negative,12
2939,433607b3-eeb4-48b8-9263-9805c1b89d55,worried,26-07-2020,negative,12
2977,1000371f-7758-4c44-a1bc-41fd836b0bcb,worried,10-01-2021,negative,12
2978,1000371f-7758-4c44-a1bc-41fd836b0bcb,worried,18-05-2021,negative,12
2998,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,worried,19-11-2020,negative,12
3054,8e3896e3-2f84-4b47-9365-fb562c9ed730,worried,13-09-2020,negative,12
3060,de9796a6-d19d-4c41-a965-7aa4dcc69fee,worried,12-11-2020,negative,12
3071,de9796a6-d19d-4c41-a965-7aa4dcc69fee,worried,04-09-2020,negative,12
3075,de9796a6-d19d-4c41-a965-7aa4dcc69fee,worried,05-04-2021,negative,12
3082,de9796a6-d19d-4c41-a965-7aa4dcc69fee,worried,09-06-2021,negative,12
3085,de9796a6-d19d-4c41-a965-7aa4dcc69fee,worried,07-12-2020,negative,12
3110,e4466189-0b96-4cc4-9d7d-d0f27b982548,worried,22-06-2020,negative,12
3115,e4466189-0b96-4cc4-9d7d-d0f27b982548,worried,10-01-2021,negative,12
3128,391a9aa4-c04a-431e-8366-712d92267c2b,worried,24-05-2021,negative,12
3131,391a9aa4-c04a-431e-8366-712d92267c2b,worried,23-02-2021,negative,12
3162,e8edf506-36c9-43a7-a685-8b9f6467e4f9,worried,24-02-2021,negative,12
3165,e8edf506-36c9-43a7-a685-8b9f6467e4f9,worried,24-11-2020,negative,12
3170,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,worried,29-08-2020,negative,12
3176,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,worried,20-07-2020,negative,12
3215,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,worried,15-07-2020,negative,12
3216,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,worried,05-08-2020,negative,12
3222,c7066a17-2e12-49d2-bb9e-c8967051f490,worried,06-10-2020,negative,12
3229,c7066a17-2e12-49d2-bb9e-c8967051f490,worried,12-09-2020,negative,12
3240,c7066a17-2e12-49d2-bb9e-c8967051f490,worried,17-01-2021,negative,12
